date,title
08/29,集保eNotice平台上線不到2個月 逾20萬人使用
08/29,台灣艾司摩爾林口設廠增資百億元 投審會點頭
08/29,全球首家 高端新冠疫苗技術授權世衛C-TAP計畫
08/29,Gogoro首推機車界的複合人文空間 城市概念店亮相
08/29,巴拿馬運河乾旱難見運價掀飆風？四維航：恐是短期現象
08/29,AI伺服器帶動PCB：台燿、金像電、欣興
08/29,中鋼成立碳管理示範團隊 加速國內鋼鐵產業鏈低碳轉型
08/29,泰碩推選新董事長 信音總經理彭朋煌接任
08/29,國泰投信推出首檔月配+收益平準金債券ETF 小資價15元搶市
08/29,外資調節聯電母子2.8萬張 連四天敲進潤泰新逾兩萬張
08/29,避免資金大逃殺利多提前一個月上路！金管會開放外資拿台股借外幣
08/29,各國央行「鷹」聲未停 聯德控股-KY主動撤回4億元CB籌資案
08/29,〈台幣〉新台幣量縮狹幅震盪 小貶1分收在31.884元
08/29,大股東干政修法大限縮到只剩罰鍰 黃天牧以28字古禪詩表心境
08/29,威宏-KY上半年EPS達4.35元 估下半年業績逐季成長
08/29,【量大強漲股整理】台股迎接Q3作帳行情，政策股該如何選? ?
08/29,9月度小月! 生技軍工逢回佈局！
08/29,首檔「月月配」台股基金來了！這一理由看好台股9月好買點
08/29,台灣製造業去庫存能力轉弱 去年存貨周轉率跌破10% 為14年來新低
08/29,AI族群開始降溫 軍工碳權墊檔演出 專家:9月起注意這個主角
08/29,廣華-KY接獲比亞迪新單 明年下半年出貨
08/29,台積電德國設廠獲巨額補助 格芯揚言向歐盟申訴
08/29,〈台股盤後〉尾盤漲勢擴大 漲114點收16623點站回5日線
08/29,【產業概觀】CoWoS是什麼?先進製程的封裝技術之一！概念股一次看
08/29,台灣高鐵喜迎旺檔 中秋連假加開逾130班疏運
08/29,貿易戰遷徙效應 上半年我對東協投資比重超越中國
08/29,〈車市〉保時捷史上最強大Cayenne改款亮相 最貴款要價近千萬
08/29,七月半的鴨子
08/29,〈台股盤中〉航太軍工股陷回檔壓力 大盤量縮狹幅震盪
08/29,大宇紡織龜山逾3200坪廠房13.29億元賣出 貢獻每股8.19元
08/29,番茄汁可幫助入睡？茄紅素外還有這個優質成分
08/29,彰銀結合公益 舉辦射箭嘉年華活動親子同樂
08/29,彭博：蘋果供應鏈大分裂 製造商擬30-50%產能撤出中國
08/29,〈台股盤前〉小反彈走勢後 多方正待這「信號」出現再揮強棒
08/29,美法官駁回鴻海動議 稱Lordstown有正當理由聲請破產保護
08/29,〈台股盤前要聞〉郭台銘宣布參選總統、Q4景氣燈號可望變燈 今日必看財經新聞
08/28,公平會延長台台併審議期 台灣大：將持續積極配合
08/28,外資減碼航空雙雄3.8萬張 回抱三檔AI股
08/28,〈台幣〉外資匯出 新台幣由升轉貶 小貶2.4分收31.874元
08/28,元晶獲30億元高效模組訂單 Q3完成所有交貨
08/28,台廠PCB產值今年恐衰退 工研院：明年恢復成長且估達8.1%幅度
08/28,〈BTC大會〉保瑞董座：台灣生技產業能以六面向迎戰兩大機會
08/28,7月景氣燈號連9藍 國發會估Q4有望變燈號
08/28,【量大強漲股整理】軍工股全面發動，三訊號，早有跡象?台股Q3行情有機會先蹲後跳?
08/28,光隆續提高成衣營收比重 目標2026年達7成占比
08/28,中鋼7月稅前虧損4億元 較前月擴大逾10倍
08/28,藍海變紅海 電子五哥毛利率恐下滑
08/28,【新台股龍捲風】 AI還在睡，軍工撿到槍，接下來？
08/28,聯電名列NVDA供應鏈 CoWoS訂單進補
08/28,台泥攜手和平國小推減碳生活存摺 模擬碳幣交易
08/28,南山人壽勇奪2023史蒂夫金獎、銀獎 分眾化癌症商品與健康守護服務
08/28,〈郭台銘選總統〉鴻海：不會參加政治活動 公司是全體股東共同擁有
08/28,〈焦點股〉生華科晚期細胞癌一期臨床將公布數據 跳空鎖漲停
08/28,【總經焦點】央行年會鷹中帶鴿，Fed不會改變2%的通膨目標，後續貨幣政策、台美股展望一次掌握
08/28,客戶觀望成交量縮 豐興鋼筋開平盤
08/28,〈BTC大會〉旅美生技巨擘楊育民：台灣朝向跨國合作 切入兩大藥物領域
08/28,再生能源投資夯 五大領域挖掘潛力股
08/28,〈台股盤中〉AI概念股賣壓沉重 IC設計族群出頭撐盤
08/28,美元指數走強、新台幣應聲重貶，跌勢何時方休？！
08/28,〈台幣〉台股漲+出口商拋匯 新台幣升至31.8元
08/28,〈焦點股〉貿聯-KY Q2獲利走弱重挫跌停 存貨跌價損失Q4可望回沖
08/28,台股大幅震盪，反彈條件未消失
08/28,〈台股盤前要聞〉所羅門推先進AI視覺方案、威強電明年動能強 今日必看財經新聞
08/27,力達第二季獲利走高 推升上半年EPS1.52元 估下半年逐季成長
08/27,臺鹽：供應國內食用鹽產能無虞 勿隨謠言恐慌
08/27,AI維繫多頭動能 台股中長線有望向上 惟留意漲多拉回風險
08/27,威強電下半年營收估持平 新品及標案明年發酵
08/27,亞果生醫眼角膜產品估年底獲台灣認證 澳洲夥伴授權金將入袋
08/27,所羅門推先進AI視覺方案 歐系客戶率先採用
08/27,〈台股風向球〉AI股籌碼雜沓 震盪盤尋找新主流
08/27,IP矽智財的全球龍頭ARM申請IPO，台灣IP股世芯-KY登上股王
08/27,在辛耘、台光電賺到大波段，郭恭克直言「目前不建議追高AI股」！看好汽車景氣復甦這5檔可逢低承接
08/26,聯德控股-KY上半年EPS 0.18元 下半年業績可望逐季攀高
08/26,〈熱門股〉月月配又「來電」！00929近十日成交衝破百萬張
08/26,〈熱門股〉健鼎AI題材發光 股價創新高市值站穩千億元
08/26,星展併花旗消金後傳工時違法超時 全金聯將具名檢舉要求勞檢
08/26,〈熱門股〉湧德展望保守 高檔拉回修正周跌1成
08/26,〈熱門股〉京元電周漲28% 寫歷史新天價
08/26,〈熱門股〉精英獲外資力挺 周漲逾30%創20年高
08/26,〈熱門股〉雷虎軍工題材發威 寫7月中旬以來新高價
08/26,輝達利多出盡？外資大逃殺？持股都套牢怎麼辦？專家：拉回守穩後，這個行情將啟動！
08/26,獨家內幕》博客來兩年換三總座、10億新投資董事會竟不知 大股東張天立：我想當面跟羅智先談創新
08/25,大立光轉投資成立健康美麗事業 還要推健康食品
08/25,新漢智能結盟PWC 發展產品雙履歷認證碳盤查系統
08/25,台股殺破月線 外資提款兩檔AI指標股近10萬張
08/25,臺鹽：鹽品經檢驗安全無虞 嚴密監測日本氚廢水後續
08/25,欣興資本支出高峰期已過 規劃2024年預算降至173億元
08/25,欣興擬以蘇州群策科技在大陸A股掛牌 PCB廠T+A股將再增一家
08/25,〈矽力法說〉中國類比晶片市場混亂 董座：兩三年後競爭趨緩
08/25,競國盼下半年回溫帶動獲利成長 全年營收上看60億元
08/25,遠傳攜手5家新創夥伴 展亞灣新創大南方
08/25,〈矽力法說〉下半年營收逐季揚 庫存水位估明年恢復正常
08/25,生華科治療晚期基底細胞癌一期臨床 將進行數據分析
08/25,【量大強漲股整理】台股震盪回檔之下，可鎖定哪三大族群，列為口袋名單，AI股的回檔，有機會整理後在上嗎?
08/25,尼得科超眾AI伺服器Q4出貨增 下半年優於上半年
08/25,〈台幣〉貶5.5分收31.85元 鷹浪或鴿聲牽動回測32元動向
08/25,承諾捐贈明道大學3.3億元？ 研華發聲明澄清
08/25,貿聯-KY Q2純益季減近3成 EPS 2.75元探9季低點
08/25,〈國泰金法說〉國壽持有4000億元債券ETF 新錢將投資兩大類標的
08/25,信昌電涉足AI、5G基站展望優
08/25,東科-KY上半年純益翻倍 每股賺3.14元創高
08/25,生成式AI故事聽膩了，AI邊緣運算成資金新寵！
08/25,〈國泰金法說〉零踩雷！金控中國總曝險4000億元
08/25,佐登-KY Q2純益倍增 EPS 0.78元 新產能下半年開出
08/25,三大營業氣候齊彈 台經院：台灣進出口、投資Q4可望轉正
08/25,【選股策略】Nvidia展望超預期，AI需求火！哪些廠商受惠？全球供應鏈整理一次看！
08/25,國璽幹細胞腦中風幹細胞二期臨床 Q4有望公布數據
08/25,〈台股盤中〉市場賣壓沈重 大盤跳空開低振盪跌破月線不利多頭
08/25,「中國加一」時代來臨，印度喜迎黃金十年大行情！
08/25,〈台股盤前要聞〉輝達展望超預期、聯發科也推AI晶片 今日必看財經新聞
08/24,泰碩董座轉讓持股過半依法解任 信音入主引關注
08/24,7月散戶指標衝新高 證券劃撥存款暴增逾1200億元
08/24,玉山銀行與警政署簽訂反詐MOU 前7月成功阻詐逾2億元
08/24,9家電支購物通路全面打通 共同掃碼付款Q3起更便民
08/24,泰山決採取法律行動追討前公司派對街口36億元投資款
08/24, 前味全總經理蘇守斌獲聘出任泰山幕僚長 即日生效
08/24,中鴻9月內銷盤價漲900-1000元 估季節性因素消除後需求回升
08/24,三家純網銀上半年虧損逾65億元 估開業5年才會損益兩平
08/24,AI伺服器散熱拉升毛利率：建準、力致、奇鋐
08/24,【量大強漲股整理】台股出現關鍵K棒，已確立築底訊號?輝達公布財報優於預期下，AI股卻開高走低，原因為何?
08/24,泓德能源拿下宜花東車站充電樁標案 明年3月開始營運
08/24,〈台幣〉輝達報喜股匯齊揚 新台幣放量彈升1.31角收31.795元
08/24,〈康那香展望〉上海廠設備全數搬遷完畢 拆遷補償可望貢獻每股8.49元
08/24,〈康那香展望〉上半年虧損EPS-1.61元 下半年營運可望獲改善
08/24,外資砸70億元敲進電子雙雄 緯創遭土洋同步調節
08/24,〈利機法說〉轉型材料商跨大步 明年毛利率戰新高
08/24,輝達財報大利多 萬七壓力還需時間整理
08/24,晶相光庫存去化速度快 明年營運優今年
08/24,英特磊奪國防訂單 年營收衰退幅度拚收斂至15%內
08/24,〈富邦金法說〉人壽上半年台股淘金投報率14.35% 持有市值增逾700億元
08/24,材料-KY上半年EPS 22.65元 擬配發5元股息 預計12月除息
08/24,房屋稅前7月稅收870億元、年增4.6% 提前達成預算目標
08/24,〈富邦金法說〉中國總曝險達8400億元 對陸三大投融資審慎趨緊
08/24,開發金控舉辦AI黑客松 鼓勵員工展現創業家精神
08/24,浩宇生醫膠質母細胞瘤超音波系統 規劃展開三期臨床
08/24,旅天下函館包機載客率近100% 拚全日本皆有獨包航線
08/24,聯發科最新旗艦晶片年底問世 推動終端裝置運用Meta Llama 2
08/24,〈台股盤中〉輝達財報加持AI概念股衝鋒 漲逾200點重返月線
08/24,〈焦點股〉健鼎股價突破200元大關 登PCB業市值千億元五虎將
08/24,7月AI出口爆量，盛世才剛開始
08/24,雄獅日本線營收恢復疫前7成 列三大重點策略深耕市場
08/24,【熱門話題】輝達強勁財測，盤後一度大漲8%，9檔輝達AI概念股一次看
08/24,〈台股盤前要聞〉東元滿手訂單、新漢機器人報捷 今日必看財經新聞
08/23,磐儀下半年營收續增 全年可望創高EPS估2元
08/23,終端需求軟趴趴 台灣7月工業生產、製造業連14黑 雙創史上最長衰退期
08/23,合正旗下三江電機再奪下台電7.22億元標案 
08/23,〈房產〉7月五大銀行房貸利率 連4個月突破2%
08/23,櫻花：廚電及系統廚具營運穩定成長 將帶入強大現金流
08/23,〈台幣〉外資+出口商休兵觀望 新台幣量縮小升收31.926元
08/23,將來銀行累虧逼近法定上限 通過減資再增資26.43億元
08/23,力致前7月純益年增7% 每股賺4.32元
08/23,台股靠攏月線 外資期現貨同步作多 大買轉機題材股
08/23,微星智慧充電樁 年底有望通過歐美認證
08/23,國內唯一！雷虎軍用商規原型機通過所有測試
08/23,整車廠庫存續朝健康方向走 桂盟預計明年訂單回溫
08/23,外部需求還是冷  台灣7月批發營業額連9黑 零售、餐飲聯袂創新高
08/23,振宇五金設全台百店目標 將打造五金新地標
08/23,TBCASoft攜手三業者 台灣1200萬用戶Q4可在日本PayPay掃碼付
08/23,泰金-KY業績走出谷底 上半年每股賺2.04元 二代完全接班
08/23,〈弘憶股法說〉美國法案加持 OTC助輔聽器年底問世
08/23,國光生拿下新型流感疫苗預採購標案 最快半年啟動生產
08/23,【量大強漲股整理】繼網通股改寫新高後，接棒的軍工股，可留意哪三檔呢?
08/23,挑逗你的味蕾、省你的荷包！台灣「平價版米其林」必比登推介亮點一次看
08/23,〈自動化工業展登場〉新漢智能攜美、德大廠 聯手推協作安全機器人解決方案
08/23,00919可分配股利高達2.6元，兩大配息特色吸引9.7萬股民！
08/23,光鼎生技三大動能齊發 明年營收重返高雙位數成長
08/23,達欣工維持科技廠辦接案高比重 力拚下半年獲利能力提升
08/23,滙豐招募金融新血 祭18個月培訓計畫培養國際金融人才
08/23,〈弘憶股法說〉網通標案不明朗 下半年展望保守
08/23,【新台股龍捲風】 當大家都在看NVIDIA財報時，美國偷偷出現小動作！？目的？
08/23,三明治族群的夾心人生 打造穩健的財務藍圖
08/23,第六屆「南山醫務社工獎」表揚醫務社工的專業與堅持
08/23,債券套牢怎麼辦? 大咖繼續買你可以這樣做 殖利率5%的世界回歸 美股如何看待
08/23,跌深就是最大利多！美債殖利率破4%進場 持有3年報酬率28%
08/23,【生活選股術】食品股農曆7月即高峰!? 中元普渡鬼門開！市值前10大食品股一次看
08/23,〈東元搶綠能商機〉墨西哥廠9月啟用 印度廠拚年底前投產
08/23,凱基證發布永續報告書 今年進行二階段再生能源採購
08/23,兆豐證與鋒明集團簽約 拓財顧版圖
08/23,〈自動化工業展登場〉新漢協作安全機器人方案取得十年大單 衝刺歐美日市場
08/23,〈東元搶綠能商機〉綠色能源滿手訂單 明年持續雙位數成長
08/23,〈台幣〉市場觀望氛圍籠罩 新台幣狹幅震盪暫收31.92元
08/23,台股高息ETF創舉！00919未來四季息值不低於首次的0.54元
08/23,存股族、存債族如何提高息收引網友熱議 高手FB、PTT曝攻略
08/23,〈焦點股〉漢翔登高一呼 帶旺軍工股 多檔漲逾半根停板
08/23,買盤進場悄押寶 內資點火錯殺股 Q3布局這類股
08/23,抗通膨勝利！新興債錢景亮，鎖利時機到
08/23,〈焦點股〉汽車板需求持續增強中 敬鵬及定穎走勢續強
08/23,健身產業需求升 柏文明年底前拓點逾10家
08/23,〈台股盤前要聞〉康舒車用訂單報捷、世芯-KY躍新股王 今日必看財經新聞
08/23,輝達與VMware擴大合作 新平台2024年初上市
08/22,在野黨質疑財部作假帳 財長批：公務員努力不容汙衊
08/22,創新板擬開放信用交易 目標3~5年內申請家數衝80家
08/22,長榮航夢幻客機投入松山機場2大航線 座位數增1成
08/22,〈華南金法說〉台美利差擴大 華銀全年SWAP收益上看80億元 有望創歷史新高
08/22,新光三越看旺中秋送禮需求 備貨大增6成 業績上看億元
08/22,〈華南金法說〉中國房產財務危機連環爆 華銀對中授信喊卡 鎖定這類台商
08/22,恒大、碧桂園、SOHO中國連環爆雷 台灣金融業對陸房地產曝險102億元
08/22,AI題材IP股：世芯、創意、智原、M31
08/22,台新金對中國不動產零曝險 談帳上現金230億元將用於兩用途
08/22,長聖異體免疫細胞新藥 向美FDA申請一/二期臨床
08/22,〈台幣〉市場觀望新台幣量縮狹幅震盪 終場小升2.7分收31.938元
08/22,康舒打進歐洲一線車廠新客戶 電動車業務添柴火
08/22,醫揚下半年樂觀 全年毛利率估持穩高檔
08/22,PCB及半導體設備廠聯策科技上市IPO審議過關 擬Q4掛牌
08/22,銀行「阻詐」力拚當詐騙集團剋星 最會阻詐前十大銀行曝光
08/22,星展銀併花旗消金亂象頻傳 金管會：併購第一天湧進9萬通電話所致
08/22,合庫銀給客戶假鈔？原來是同居女友搞的鬼
08/22,外資也瘋AI 砸逾70億元大買這四檔AI概念股
08/22,寶齡富錦原料藥產能將倍增 明年營運可望優於今年
08/22,漢翔勇鷹號高教機進入交機高峰 拚營收和獲利寫新高
08/22,〈車市〉和泰車「移動頭等艙」亮相！逾400萬元車價接單破2000張
08/22,泓德能源漁電共生收穫豐 今年漁獲營收估逾1200萬元
08/22,德微下半年營收逐季揚 新產線年底進入量產
08/22,AI助陣 券商獲利進補7月賺101.27億元 連2個月破百億
08/22,聖暉*在手訂單超過340億元 旗下銳澤下半年公發
08/22,【新台股龍捲風】 NVIDIA財報公布前大漲！是好？是壞！
08/22,〈大聯大法說〉Q3營收估季增4-11% AI伺服器產品需求暢旺
08/22,Gogolook Whoscall拓服務版圖 首度上雲端通訊平台
08/22,〈焦點股〉宏碩系統掛牌上櫃 收漲38%大展蜜月行情
08/22,友通搶攻印度產業轉型商機 攜手六經銷商擴市占率
08/22,〈台股盤後〉AI及散熱族群發光 大盤終場漲56.12點作收
08/22,〈焦點股〉世芯-KY連兩日攻漲停 躍居新股王
08/22,〈保瑞入股晨暉〉股價不同調 晨暉早盤飆漲近3成 保瑞開高走低翻黑
08/22,【焦點時事】中國若中止ECFA稅收優惠，會衝擊台灣那些產業？重點整理一次看
08/22,又有連鎖咖啡喊漲！台灣客美多9/1起平均漲逾8%
08/22,挑高股息基金看三大面向 統一台灣高息優選基金一次滿足
08/22,【一分鐘看圖論市】理性看待市場回檔
08/22,〈台股盤前要聞〉外銷訂單連11黑、電視面板價格續漲 今日必看財經新聞
08/21,鴻海旗下私募基金 參與印尼電動機車品牌ALVA融資
08/21,長榮鉅額交易長榮航32.5萬張 處分利益貢獻EPS約3元
08/21,國際廢鋼小漲 豐興鋼筋盤價每噸上調200元
08/21,蘋果傳因應iPhone 15將推多色編織USB-C充電線 力麗可望受惠
08/21,〈國光生展望〉與韓國SCD、中國三葉草深化合作 擴大代理疫苗版圖
08/21,富旺國際每股淨值重回票面之上 明起恢復融資融券交易
08/21,研調：8月電視面板維持較強勢帳幅 顯示器、筆電偏保守
08/21,〈外銷訂單〉一次性大單挹注 東協7月外銷訂單88億美元 年增逾3成
08/21,終端消費市場回復常態 南僑1-7月獲利成長16% EPS1.76元
08/21,〈外銷訂單〉大單挹注 台灣7月外銷訂單減幅收斂 Q3轉正機率渺茫
08/21,海空貨運收入減少衝擊 我Q2服務收支逆差創近6年最大
08/21,〈國光生展望〉海外代工訂單轉趨保守 全年營收拚維持2021年
08/21,台積電重訊澄清 今年營收維持先前財測
08/21,外資提款台積電達26.29億元 買超緯創1.16萬張
08/21,〈台幣〉觀望氛圍籠罩 新台幣量縮震盪 貶值2.3分收31.965元
08/21,〈保瑞入股晨暉〉攜手搶食海外保健品千億元大餅 晨暉明年下半年申請上櫃
08/21, 材料-KY辦現增募集21.24億元全到位 現增股8/24上市交易
08/21,定穎前7月EPS 1.56元 泰國廠預計2025年貢獻營收
08/21,【量大強漲股整理】散熱、網通全面發動後，輝達即將公布財報，AI股適合彎腰撿鑽石嗎?
08/21,〈保瑞入股晨暉〉出售旗下保瑞聯邦 換股結盟取得36%股權成最大股東
08/21,瑞昱最壞已過 預期H2將優於H1
08/21,〈外銷訂單〉台灣7月外銷訂單477.3億美元連11黑 年減12%減幅收斂
08/21,賴勁麟請辭雲豹能源董事長 發出四點聲明
08/21,台船拿下國防部「浮塢新建」案 金額8.6億元
08/21,公平會通過裕融投資LINE TAXI 裕隆集團拓服務生態圈
08/21,00929規模擠進高股息ETF五哥之一，月配息連兩次配0.11元！
08/21,中信金營運穩健 獲利刷新紀錄 未來會更好
08/21,台股量縮力守紅盤 三大法人賣超37.59億
08/21,〈ESG大趨勢〉新保深耕花東關懷落偏鄉 落實企業社會責任
08/21,時機成熟？漲多 ETF：評估賣出的關鍵因素
08/21,〈玉山金法說〉第四個十年強攻海外獲利 將打造台港星高端財管平台
08/21,〈玉山金法說〉看中國經濟進入平庸時代！面臨四大複合式挑戰
08/21,印度崛起！官方給力，印度邁入黃金十年前景看好
08/21,〈台股盤後〉反彈百點後繼無力 量縮小漲0.18點收16381點
08/21,高通加入兩大SDV聯盟 推動未來汽車技術
08/21,〈焦點股〉世芯-KY明年展望佳 攻漲停成台股第二高價股
08/21,〈焦點股〉廣運接單強勁、股價攻漲停 五大產品線將在台北自動化展展出
08/21,【本周焦點】原油需求增加，帶動能源價格上漲，對經濟復甦恐造成衝擊
08/21,〈焦點股〉中裕合併療法將公布數據 攻上漲停
08/21,〈焦點股〉散裝族群一日行情？原因出在BCI回檔
08/21,華航客運班次回到疫前8成 再釋運務員職缺
08/21,〈車市〉8月機車龍頭恐不保？三陽緊急加碼迪爵125補貼
08/21,〈國產強化創新研發〉同步規劃南部實驗室 直攻高科技廠辦商機
08/21,高基期效應 台灣前7月僑外投資件數、金額雙降
08/21,〈國產強化創新研發〉臺北港成立國家級TAF實驗室 精進原料溯源管理
08/21,國泰金：近四成民眾看好台股未來半年上漲 逾三成想解定存入股市
08/21,〈台股盤前〉短線難脫回測半年線 本周聚焦輝達財報AI族群拚回溫
08/21,〈台股盤前要聞〉矽格接AI新訂單、中國人行要求加大放貸 今日必看財經新聞
08/20,終端需求還沒回神 台灣7月外銷訂單連11黑幾成定局
08/20,矽格接測試新單 集團大搶AI商機
08/20,〈台股風向球〉3大因素 牽動盤勢強弱
08/20,(獨家)去年還是老二 健鼎一舉超車敬鵬登上半年汽車板銷售王
08/20,欣興桃園大誠廠火警無人員傷亡傳出 估損失10萬元 
08/20,惠譽降評 美財政部發債 中國拋美債 殖利率攀升美國經濟罹患慢性疾病
